Id,DurableId,LastModifiedDate,LastModifiedById,QualifiedApiName,NamespacePrefix,DeveloperName,MasterLabel,Label,PluralLabel,DefaultCompactLayoutId,IsCustomizable,IsApexTriggerable,IsWorkflowEnabled,IsProcessEnabled,IsCompactLayoutable,DeploymentStatus,KeyPrefix,IsCustomSetting,IsDeprecatedAndHidden,IsReplicateable,IsRetrieveable,IsSearchLayoutable,IsSearchable,IsTriggerable,IsIdEnabled,IsEverCreatable,IsEverUpdatable,IsEverDeletable,IsFeedEnabled,IsQueryable,IsMruEnabled,DetailUrl,EditUrl,NewUrl,EditDefinitionUrl,HelpSettingPageName,HelpSettingPageUrl,RunningUserEntityAccessId,PublisherId,IsLayoutable,RecordTypesSupported,InternalSharingModel,ExternalSharingModel,HasSubtypes,IsSubtype,IsAutoActivityCaptureEnabled,IsInterface,ImplementsInterfaces,ImplementedBy,ExtendsInterfaces,ExtendedBy,DefaultImplementation
000000000000000AAA,Event,,,Event,,Event,Event,Event,Events,Event.SYSTEM,True,True,True,False,True,,00U,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/00U/e,,,,Event.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Event/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,EventFeed,,,EventFeed,,EventFeed,Event Feed,Event Feed,Event Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,EventFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,EventChangeEvent,,,EventChangeEvent,,EventChangeEvent,Event Change Event,Event Change Event,Event Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,EventChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,Calendar,,,Calendar,,Calendar,Calendar,Calendar,Calendars,,False,False,False,False,False,,023,False,False,False,True,False,True,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/023/e,,,,Calendar.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Read,Read,False,False,False,False,,,,,
000000000000000AAA,EventRelation,,,EventRelation,,EventRelation,Event Relation,Event Relation,Event Relations,,False,False,False,False,False,,0RE,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0RE/e,,,,EventRelation.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EventRelationChangeEvent,,,EventRelationChangeEvent,,EventRelationChangeEvent,Event Relation Change Event,Event Relation Change Event,Event Relation Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,EventRelationChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AcceptedEventRelation,,,AcceptedEventRelation,,AcceptedEventRelation,Accepted Event Relation,Accepted Event Relation,Accepted Event Relations,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,AcceptedEventRelation.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UndecidedEventRelation,,,UndecidedEventRelation,,UndecidedEventRelation,Undecided Event Relation,Undecided Event Relation,Undecided Event Relations,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,UndecidedEventRelation.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DeclinedEventRelation,,,DeclinedEventRelation,,DeclinedEventRelation,Declined Event Relation,Declined Event Relation,Declined Event Relations,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,DeclinedEventRelation.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LookedUpFromActivity,,,LookedUpFromActivity,,LookedUpFromActivity,Lookups from Activity,Lookups from Activity,Lookups from Activities,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,/{ID},/{ID}/e,/null/e,,,,LookedUpFromActivity.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OpenActivity,,,OpenActivity,,OpenActivity,Open Activity,Open Activity,Open Activities,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,/{ID},/{ID}/e,/null/e,,,,OpenActivity.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ActivityHistory,,,ActivityHistory,,ActivityHistory,Activity History,Activity History,Activity History,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,/{ID},/{ID}/e,/null/e,,,,ActivityHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CategoryNode,,,CategoryNode,,CategoryNode,Category Node,Category Node,Category Nodes,,False,False,False,False,False,,02n,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02n/e,,,,CategoryNode.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CategoryNodeLocalization,,,CategoryNodeLocalization,,CategoryNodeLocalization,Category Node Localization,Category Node Localization,Category Node Localization,,False,False,False,False,False,,01j,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/01j/e,,,,CategoryNodeLocalization.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CategoryData,,,CategoryData,,CategoryData,Category Data,Category Data,Category Data,,False,False,False,False,False,,02o,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02o/e,,,,CategoryData.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Site,,,Site,,Site,Site,Site,Sites,,False,False,True,False,False,,0DM,False,False,False,True,False,False,False,True,True,True,True,True,True,False,/{ID},/{ID}/e,/0DM/e,,,,Site.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SiteHistory,,,SiteHistory,,SiteHistory,Site History,Site History,Site History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,SiteHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SiteFeed,,,SiteFeed,,SiteFeed,Site,Site,Site,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,SiteFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SiteRedirectMapping,,,SiteRedirectMapping,,SiteRedirectMapping,Site Redirect Mapping,Site Redirect Mapping,Site Redirect Mapping,,False,False,False,False,False,,0H0,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0H0/e,,,,SiteRedirectMapping.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Domain,,,Domain,,Domain,Domain,Domain,Domains,,False,False,False,False,False,,0I4,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0I4/e,,,,Domain.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DomainSite,,,DomainSite,,DomainSite,Custom URL,Custom URL,Custom URLs,,False,False,False,False,False,,0Jf,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Jf/e,,,,DomainSite.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OrgWideEmailAddress,,,OrgWideEmailAddress,,OrgWideEmailAddress,Organization-wide From Email Address,Organization-wide From Email Address,Organization-wide From Email Addresses,,False,False,False,False,False,,0D2,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0D2/e,,,,OrgWideEmailAddress.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OrgEmailAddressSecurity,,,OrgEmailAddressSecurity,,OrgEmailAddressSecurity,Organization Email Address Security,Organization Email Address Security,Organization Email Address Security,,False,False,False,False,False,,0D3,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/0D3/e,,,,OrgEmailAddressSecurity.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PermissionSetTabSetting,,,PermissionSetTabSetting,,PermissionSetTabSetting,Permission Set Tab Setting,Permission Set Tab Setting,Permission Set Tab Setting,,False,False,False,False,False,,01P,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/01P/e,,,,PermissionSetTabSetting.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CustomBrand,,,CustomBrand,,CustomBrand,Custom Brand,Custom Brand,Custom Brand,,False,False,False,False,False,,07W,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/07W/e,,,,CustomBrand.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CustomBrandAsset,,,CustomBrandAsset,,CustomBrandAsset,Custom Brand Asset,Custom Brand Asset,Custom Brand Asset,,False,False,False,False,False,,07X,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/07X/e,,,,CustomBrandAsset.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ConnectedApplication,,,ConnectedApplication,,ConnectedApplication,Connected App,Connected App,Connected Apps,,False,False,False,False,False,,0H4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/0H4/e,,,,ConnectedApplication.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AuthProvider,,,AuthProvider,,AuthProvider,Auth. Provider,Auth. Provider,Auth. Providers,,False,False,False,False,False,,0SO,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0SO/e,,,,AuthProvider.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,IdpEventLog,,,IdpEventLog,,IdpEventLog,Identity Provider Event Log,Identity Provider Event Log,Identity Event Logs,,False,False,False,False,False,,0Yu,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Yu/e,,,,IdpEventLog.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LoginGeo,,,LoginGeo,,LoginGeo,Login Geo Data,Login Geo Data,Login Geo Data,,False,False,False,False,False,,04F,False,False,False,True,False,False,False,True,False,True,True,False,True,False,/{ID},/{ID}/e,/04F/e,,,,LoginGeo.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EmailServicesFunction,,,EmailServicesFunction,,EmailServicesFunction,Email Service,Email Service,Email Services,,False,False,False,False,False,,091,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/091/e,,,,EmailServicesFunction.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EmailServicesAddress,,,EmailServicesAddress,,EmailServicesAddress,Email Services Address,Email Services Address,Email Services Address,,False,False,False,False,False,,093,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/093/e,,,,EmailServicesAddress.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,KnowledgeableUser,,,KnowledgeableUser,,KnowledgeableUser,Knowledgeable User,Knowledgeable User,Knowledgeable Users,,False,False,False,False,False,,0in,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/0in/e,,,,KnowledgeableUser.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Topic,,,Topic,,Topic,Topic,Topic,Topics,,False,True,True,False,False,,0TO,False,False,True,True,False,True,True,True,True,True,True,True,True,True,/{ID},/{ID}/e,/0TO/e,,,,Topic.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,TopicLocalization,,,TopicLocalization,,TopicLocalization,Translation,Translation,Translation,,False,False,False,False,False,,01j,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/01j/e,,,,TopicLocalization.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,TopicFeed,,,TopicFeed,,TopicFeed,Topic Feed,Topic Feed,Topic Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,TopicFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,TopicAssignment,,,TopicAssignment,,TopicAssignment,Topic Assignment,Topic Assignment,Topic Assignments,,False,True,True,False,False,,0FT,False,False,True,True,False,False,True,True,True,False,True,False,True,False,/{ID},/{ID}/e,/0FT/e,,,,TopicAssignment.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,TopicUserEvent,,,TopicUserEvent,,TopicUserEvent,Topic User Event,Topic User Event,Topic User Events,,False,False,False,False,False,,0te,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0te/e,,,,TopicUserEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,User,,,User,,User,User,User,Users,User.SYSTEM,True,True,True,False,True,,005,False,False,True,True,True,True,True,True,True,True,False,True,True,True,/{ID},/{ID}/e,/005/e,,,,User.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,UserShare,,,UserShare,,UserShare,User Share,User Share,User Share,,False,False,False,False,False,,0N2,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0N2/e,,,,UserShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UserFeed,,,UserFeed,,UserFeed,User Feed,User Feed,User Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,UserFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,UserChangeEvent,,,UserChangeEvent,,UserChangeEvent,User Change Event,User Change Event,User Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,UserChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,UserLogin,,,UserLogin,,UserLogin,User Login,User Login,User Login,,False,False,False,False,False,,0Yw,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Yw/e,,,,UserLogin.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UserPreference,,,UserPreference,,UserPreference,User Preference,User Preference,User Preferences,,False,False,False,False,False,,03u,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/03u/e,,,,UserPreference.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AuthSession,,,AuthSession,,AuthSession,Auth Session,Auth Session,Auth Sessions,,False,False,False,False,False,,0Ak,False,False,False,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0Ak/e,,,,AuthSession.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ListView,,,ListView,,ListView,List View,List View,List Views,,False,False,False,False,False,,00B,False,False,False,True,False,True,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/00B/e,,,,ListView.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,EmailMessage,,,EmailMessage,,EmailMessage,Email Message,Email Message,Email Messages,EmailMessage.SYSTEM,True,True,True,True,True,,02s,False,False,True,True,True,True,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02s/e,,,,EmailMessage.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EmailMessageChangeEvent,,,EmailMessageChangeEvent,,EmailMessageChangeEvent,Email Message Change Event,Email Message Change Event,Email Message Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,EmailMessageChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EmailMessageRelation,,,EmailMessageRelation,,EmailMessageRelation,Email Message Relation,Email Message Relation,Email Message Relations,,False,False,False,False,False,,0CZ,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0CZ/e,,,,EmailMessageRelation.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,VerificationHistory,,,VerificationHistory,,VerificationHistory,Identity Verification History,Identity Verification History,Identity Verification History,,False,False,False,False,False,,0Qt,False,False,False,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0Qt/e,,,,VerificationHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ContentBody,,,ContentBody,,ContentBody,Content Body,Content Body,Content Bodies,,False,False,False,False,False,,05T,False,False,False,False,False,False,False,True,True,True,True,False,False,False,/{ID},/{ID}/e,/05T/e,,,,ContentBody.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,WorkOrderLineItemStatus,,,WorkOrderLineItemStatus,,WorkOrderLineItemStatus,Work Order Line Item Status Value,Work Order Line Item Status Value,Work Order Line Item Status Value,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,WorkOrderLineItemStatus.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,WorkOrderStatus,,,WorkOrderStatus,,WorkOrderStatus,Work Order Status Value,Work Order Status Value,Work Order Status Value,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,WorkOrderStatus.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FeedSignal,,,FeedSignal,,FeedSignal,Feed Signal,Feed Signal,Feed Signals,,False,False,False,False,False,,0QJ,False,False,False,False,False,False,False,True,True,False,True,False,False,False,/{ID},/{ID}/e,/0QJ/e,,,,FeedSignal.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Individual,,,Individual,,Individual,Individual,Individual,Individuals,Individual.SYSTEM,True,True,True,False,True,,0PK,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0PK/e,,,,Individual.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Individual/describe/layouts/012000000000000AAA'}}]}",ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,IndividualShare,,,IndividualShare,,IndividualShare,Individual Share,Individual Share,Individual Share,,False,False,False,False,False,,0T5,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0T5/e,,,,IndividualShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,IndividualHistory,,,IndividualHistory,,IndividualHistory,Individual History,Individual History,Individual History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,IndividualHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,IndividualChangeEvent,,,IndividualChangeEvent,,IndividualChangeEvent,Individual Change Event,Individual Change Event,Individual Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,IndividualChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,Private,False,False,False,False,,,,,
000000000000000AAA,ConversationEntry,,,ConversationEntry,,ConversationEntry,Conversation Entry,Conversation Entry,Conversation Entries,,False,False,False,False,False,,0Zy,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Zy/e,,,,ConversationEntry.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OrderStatus,,,OrderStatus,,OrderStatus,Order Status Value,Order Status Value,Order Status Values,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,OrderStatus.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FieldSecurityClassification,,,FieldSecurityClassification,,FieldSecurityClassification,Field Security Classification,Field Security Classification,Field Security Classifications,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,FieldSecurityClassification.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Conversation,,,Conversation,,Conversation,Conversation,Conversation,Conversations,Conversation.SYSTEM,False,False,False,False,True,,0dw,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0dw/e,,,,Conversation.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ConversationParticipant,,,ConversationParticipant,,ConversationParticipant,Conversation Participant,Conversation Participant,Conversation Participants,,False,False,False,False,False,,0ec,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0ec/e,,,,ConversationParticipant.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DeleteEvent,,,DeleteEvent,,DeleteEvent,Recycle Bin Item,Recycle Bin Item,Recycle Bin,,False,False,False,False,False,,00C,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00C/e,,,,DeleteEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,WorkStepStatus,,,WorkStepStatus,,WorkStepStatus,Work Step Status Value,Work Step Status Value,Work Step Status Value,,False,False,False,False,False,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,/{ID},/{ID}/e,/null/e,,,,WorkStepStatus.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ContextParamMap,,,ContextParamMap,,ContextParamMap,Context Param Map,Context Param Map,Context Param Maps,,False,False,False,False,False,,15z,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/15z/e,,,,ContextParamMap.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Participant,,,Participant,,Participant,Participant,Participant,Participants,,False,False,False,False,False,,0lH,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0lH/e,,,,Participant.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EventBusSubscriber,,,EventBusSubscriber,,EventBusSubscriber,Platform Event Subscription,Platform Event Subscription,Platform Event Subscription,,False,False,False,False,False,,0Cd,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Cd/e,,,,EventBusSubscriber.005dM000004WE3FQAW,Conduit,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EventLogFile,,,EventLogFile,,EventLogFile,Event Log File,Event Log File,Event Log Files,,False,False,False,False,False,,0AT,False,False,False,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/0AT/e,,,,EventLogFile.005dM000004WE3FQAW,EventLogFiles,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EntityDefinition,,,EntityDefinition,,EntityDefinition,Entity Definition,Entity Definition,Entity Definitions,,False,False,False,False,False,,4ie,False,False,False,False,False,True,False,False,True,True,False,False,True,False,/{ID},/{ID}/e,/4ie/e,,,,EntityDefinition.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
